id,activeOnDatingApps,activeOnDatingAppsLastChangedAt,additionalComments,additionalCommentsLastChangedAt,appsUsed,appsUsedLastChangedAt,attribute-Age,attribute-AgeLastChangedAt,attribute-Appearance,attribute-AppearanceLastChangedAt,attribute-Beard,attribute-BeardLastChangedAt,attribute-Clothes,attribute-ClothesLastChangedAt,attribute-Facial Expression,attribute-Facial ExpressionLastChangedAt,attribute-Glasses,attribute-GlassesLastChangedAt,attribute-Hair,attribute-HairLastChangedAt,attribute-Hobbies,attribute-HobbiesLastChangedAt,attribute-Job,attribute-JobLastChangedAt,attribute-Pose,attribute-PoseLastChangedAt,batchID,batchIDLastChangedAt,chosenCharacterBeard,chosenCharacterBeardLastChangedAt,chosenCharacterGlasses,chosenCharacterGlassesLastChangedAt,chosenCharacterHair,chosenCharacterHairLastChangedAt,chosenCharacterHobby,chosenCharacterHobbyLastChangedAt,chosenCharacterInfluenceAge,chosenCharacterInfluenceAgeLastChangedAt,chosenCharacterInfluenceAppearance,chosenCharacterInfluenceAppearanceLastChangedAt,chosenCharacterInfluenceBeard,chosenCharacterInfluenceBeardLastChangedAt,chosenCharacterInfluenceClothes,chosenCharacterInfluenceClothesLastChangedAt,chosenCharacterInfluenceFacialExpression,chosenCharacterInfluenceFacialExpressionLastChangedAt,chosenCharacterInfluenceGlasses,chosenCharacterInfluenceGlassesLastChangedAt,chosenCharacterInfluenceHair,chosenCharacterInfluenceHairLastChangedAt,chosenCharacterInfluenceHobbies,chosenCharacterInfluenceHobbiesLastChangedAt,chosenCharacterInfluenceJob,chosenCharacterInfluenceJobLastChangedAt,chosenCharacterInfluencePose,chosenCharacterInfluencePoseLastChangedAt,chosenCharacterSimilar_age,chosenCharacterSimilar_ageLastChangedAt,chosenCharacterSimilar_appearance,chosenCharacterSimilar_appearanceLastChangedAt,chosenCharacterSimilar_beard,chosenCharacterSimilar_beardLastChangedAt,chosenCharacterSimilar_clothes,chosenCharacterSimilar_clothesLastChangedAt,chosenCharacterSimilar_glasses,chosenCharacterSimilar_glassesLastChangedAt,chosenCharacterSimilar_hair,chosenCharacterSimilar_hairLastChangedAt,chosenCharacterSimilar_hobbies,chosenCharacterSimilar_hobbiesLastChangedAt,chosenCharacterSimilar_job,chosenCharacterSimilar_jobLastChangedAt,chosenProfile,chosenProfileLastChangedAt,dislikedProfile,dislikedProfileLastChangedAt,factor-Age,factor-AgeLastChangedAt,factor-Appearance,factor-AppearanceLastChangedAt,factor-Dietary preferences,factor-Dietary preferencesLastChangedAt,factor-Education Level,factor-Education LevelLastChangedAt,factor-Ethnicity,factor-EthnicityLastChangedAt,factor-Height,factor-HeightLastChangedAt,factor-Hobbies,factor-HobbiesLastChangedAt,factor-Income level,factor-Income levelLastChangedAt,factor-Language spoken,factor-Language spokenLastChangedAt,factor-Mental Health,factor-Mental HealthLastChangedAt,factor-Nationality,factor-NationalityLastChangedAt,factor-Number of children,factor-Number of childrenLastChangedAt,factor-Pet ownership,factor-Pet ownershipLastChangedAt,factor-Physical Health,factor-Physical HealthLastChangedAt,factor-Political affiliation,factor-Political affiliationLastChangedAt,factor-Popularity on App,factor-Popularity on AppLastChangedAt,factor-Profession,factor-ProfessionLastChangedAt,factor-Race / Ethnicity,factor-Race / EthnicityLastChangedAt,factor-Relationship history,factor-Relationship historyLastChangedAt,factor-Social media activity,factor-Social media activityLastChangedAt,frequency,frequencyLastChangedAt,gameID,gameIDLastChangedAt,likedProfile,likedProfileLastChangedAt,ownProfileID,ownProfileIDLastChangedAt,playerID,playerIDLastChangedAt,recommend-Age,recommend-AgeLastChangedAt,recommend-Appearance,recommend-AppearanceLastChangedAt,recommend-Dietary preferences,recommend-Dietary preferencesLastChangedAt,recommend-Education Level,recommend-Education LevelLastChangedAt,recommend-Ethnicity,recommend-EthnicityLastChangedAt,recommend-Height,recommend-HeightLastChangedAt,recommend-Hobbies,recommend-HobbiesLastChangedAt,recommend-Income level,recommend-Income levelLastChangedAt,recommend-Language spoken,recommend-Language spokenLastChangedAt,recommend-Mental Health,recommend-Mental HealthLastChangedAt,recommend-Nationality,recommend-NationalityLastChangedAt,recommend-Number of children,recommend-Number of childrenLastChangedAt,recommend-Pet ownership,recommend-Pet ownershipLastChangedAt,recommend-Physical Health,recommend-Physical HealthLastChangedAt,recommend-Political affiliation,recommend-Political affiliationLastChangedAt,recommend-Popularity on App,recommend-Popularity on AppLastChangedAt,recommend-Profession,recommend-ProfessionLastChangedAt,recommend-Race / Ethnicity,recommend-Race / EthnicityLastChangedAt,recommend-Relationship history,recommend-Relationship historyLastChangedAt,recommend-Social media activity,recommend-Social media activityLastChangedAt,recommendationDiversity,recommendationDiversityLastChangedAt,recommendationQuality,recommendationQualityLastChangedAt,roundID,roundIDLastChangedAt,surveyAttributeAge,surveyAttributeAgeLastChangedAt,surveyAttributeAppearance,surveyAttributeAppearanceLastChangedAt,surveyAttributeBeard,surveyAttributeBeardLastChangedAt,surveyAttributeClothes,surveyAttributeClothesLastChangedAt,surveyAttributeFacialExpression,surveyAttributeFacialExpressionLastChangedAt,surveyAttributeGlasses,surveyAttributeGlassesLastChangedAt,surveyAttributeHair,surveyAttributeHairLastChangedAt,surveyAttributeHobbies,surveyAttributeHobbiesLastChangedAt,surveyAttributeJob,surveyAttributeJobLastChangedAt,surveyAttributePose,surveyAttributePoseLastChangedAt,surveySystemImprovement,surveySystemImprovementLastChangedAt,surveyVariety,surveyVarietyLastChangedAt,systemVariety,systemVarietyLastChangedAt
01HZSGW0YYW4J8SJ1C457RFMS7,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:15:33.086376+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,2024-06-07T15:15:34.8096+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:15:33.086376+01:00,142,2024-06-07T15:15:34.805019+01:00,1,2024-06-07T15:15:33.099392+01:00,01HZSGTDSWQDNS7RK28FS655GR,2024-06-07T15:15:33.086376+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSGTFZ4AHPPM6T4AH3ETNBE,2024-06-07T15:15:33.086376+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYFH0CM7ZRXZTZW6HP5CF0D,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:28:15.636209+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2024-06-09T13:28:21.12441+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:28:15.636209+01:00,115,2024-06-09T13:28:21.121129+01:00,1,2024-06-09T13:28:15.645829+01:00,01HZYFDZGBQYQFVA1FGBD8S1F0,2024-06-09T13:28:15.636209+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFEWKA1445RMJQCGV9B9PD,2024-06-09T13:28:15.636209+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYT72N1VV0AZBQ0FNAX2FDG,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:35:04.609933+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,2024-06-09T16:35:06.303516+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:35:04.609933+01:00,68,2024-06-09T16:35:06.298125+01:00,1,2024-06-09T16:35:04.626113+01:00,01HZYT621AAF7NK23C713Y0YJS,2024-06-09T16:35:04.609933+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYT64CDVD7EEEXZDB15Q447,2024-06-09T16:35:04.609933+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZH2KSD3XBWAFWC0CHZMG9M7,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:32:27.683482+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,2024-06-04T08:32:30.181202+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:32:27.683482+01:00,31,2024-06-04T08:32:30.18077+01:00,1,2024-06-04T08:32:27.687741+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:32:27.683482+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1NMBF52AASBNN77BN58GZ,2024-06-04T08:32:27.683482+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZHCXE69HS6AD38B8H7GB5ZN,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHCJCJ6FEFEZ7D15KFFM0EP,2024-06-04T11:32:29.641367+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,2024-06-04T11:32:41.164294+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHCJCJVC2B3XPR9E4DREYWS,2024-06-04T11:32:29.641367+01:00,248,2024-06-04T11:32:40.157416+01:00,1,2024-06-04T11:32:29.645731+01:00,01HZHCN79NFQ1JD9CKATAGXRFQ,2024-06-04T11:32:29.641367+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZHCNETG3906QEK20GG8729Z,2024-06-04T11:32:29.641367+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSHB4ABEKTEB1BCKVNV841D,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:23:48.043316+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,2024-06-07T15:23:49.840032+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:23:48.043316+01:00,196,2024-06-07T15:23:49.835121+01:00,1,2024-06-07T15:23:48.058217+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:23:48.043316+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65AEZEEHG8AM61VWM9Z6,2024-06-07T15:23:48.043316+01:00,chosenBetter,2024-06-07T15:23:55.492323+01:00,chosenBetter,2024-06-07T15:23:55.486692+01:00,,,,,,,,,,,chosenBetter,2024-06-07T15:23:55.496711+01:00,chosenBetter,2024-06-07T15:23:55.501161+01:00,,,,,,,,
01HZSHC0A4QJX9SFD4774SR18B,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:24:16.708299+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,2024-06-07T15:24:18.224429+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:24:16.708299+01:00,154,2024-06-07T15:24:18.21934+01:00,1,2024-06-07T15:24:16.723799+01:00,01HZSH62S1YVBR46FJFJ1T8WVQ,2024-06-07T15:24:16.708299+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSH65BB4QF4G5GZJPARCZ21,2024-06-07T15:24:16.708299+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZYSW9P3M8M0F568TV4SZPA6,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:29:11.363977+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,2024-06-09T16:29:12.849866+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:29:11.363977+01:00,60,2024-06-09T16:29:12.846357+01:00,1,2024-06-09T16:29:11.375632+01:00,01HZYSEXTY3NRWCRM4AKM74YJK,2024-06-09T16:29:11.363977+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYSF0JKZHDCZ6KPG0TENW1W,2024-06-09T16:29:11.363977+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZMXPSBZNQ8XYDWNS48E2JCD,I am currently active on dating apps.,2024-06-05T20:29:25.561786+01:00,love u :),2024-06-05T20:24:57.879895+01:00,"[""Tinder"",""Hinge""]",2024-06-05T20:29:25.563623+01:00,Did not learn,2024-06-05T20:24:57.875868+01:00,Did not learn,2024-06-05T20:24:57.874818+01:00,,,,,,,,,,,Did not learn,2024-06-05T20:24:57.876591+01:00,Did not learn,2024-06-05T20:24:57.877225+01:00,,,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:23:40.799721+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Very Important,2024-06-05T20:29:25.56546+01:00,Very Important,2024-06-05T20:29:25.564271+01:00,,,Not Very Important,2024-06-05T20:29:25.567997+01:00,,,,,Not Very Important,2024-06-05T20:29:25.566278+01:00,,,,,,,,,,,,,Not Very Important,2024-06-05T20:29:25.564909+01:00,,,,,Not Important,2024-06-05T20:29:25.56717+01:00,,,,,,,Multiple times a day,2024-06-05T20:29:25.562923+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:23:40.799721+01:00,,,,,01HZMWJHXS3GMMP2122V26VT8Q,2024-06-05T20:23:40.799721+01:00,Should maybe use,2024-06-05T20:29:25.569297+01:00,Should maybe use,2024-06-05T20:29:25.56871+01:00,,,Should maybe not use,2024-06-05T20:29:25.570926+01:00,,,,,Should maybe use,2024-06-05T20:29:25.56991+01:00,,,,,,,,,,,,,Should definitely not use,2024-06-05T20:29:25.571411+01:00,,,,,Should maybe use,2024-06-05T20:29:25.570424+01:00,,,,,,,The recommendations were too varied and inconsistent,2024-06-05T20:24:57.87887+01:00,"Some recommendations were good, and some not so good",2024-06-05T20:24:57.879404+01:00,01HZMWMSDF0G0SZKSB4CY6JDPW,2024-06-05T20:23:40.799721+01:00,,,,,,,,,,,,,,,,,,,,,,,,,"Showed a variety of potential matches, even if they didn't perfectly match your character’s preferences",2024-06-05T20:24:57.878347+01:00
01HZYFNYE27CK3F057JFDD0WJG,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:30:57.474912+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2024-06-09T13:30:59.244309+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:30:57.474912+01:00,64,2024-06-09T13:30:59.240725+01:00,1,2024-06-09T13:30:57.485739+01:00,01HZYFDZGBQYQFVA1FGBD8S1F0,2024-06-09T13:30:57.474912+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZYFEWMMV1DZD386ZNM191JJ,2024-06-09T13:30:57.474912+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZN3C209FY04P82YQVATC7AV,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T22:02:40.649553+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,2024-06-05T22:02:42.573136+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T22:02:40.649553+01:00,118,2024-06-05T22:02:42.574653+01:00,1,2024-06-05T22:02:40.655126+01:00,01HZN34YGQJVW39ZPXPZ8PDNN2,2024-06-05T22:02:40.649553+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN350MRWP71PW22HCDQ5KHB,2024-06-05T22:02:40.649553+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSEXPS4V9B3KAVFA4M51F70,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:41:31.044363+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,2024-06-07T14:41:33.657504+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:41:31.044363+01:00,178,2024-06-07T14:41:33.655249+01:00,1,2024-06-07T14:41:31.05262+01:00,01HZSEVW8T6D7WZ3KFC6A898PM,2024-06-07T14:41:31.044363+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSEVYNX2B65Q8E5HJVT0ZJ9,2024-06-07T14:41:31.044363+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZH2AV4SN3EEXK3YCY83B3VP,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:27:34.553045+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,2024-06-04T08:29:20.151969+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:27:34.553045+01:00,138,2024-06-04T08:29:20.151673+01:00,1,2024-06-04T08:27:34.557413+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:27:34.553045+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1NMADCQ011TZESRQTM5JP,2024-06-04T08:27:34.553045+01:00,same,2024-06-04T08:29:20.150045+01:00,,,same,2024-06-04T08:29:20.14697+01:00,same,2024-06-04T08:29:20.147792+01:00,same,2024-06-04T08:29:20.147576+01:00,same,2024-06-04T08:29:20.146761+01:00,same,2024-06-04T08:29:20.146475+01:00,same,2024-06-04T08:29:20.149546+01:00,same,2024-06-04T08:29:20.150367+01:00,same,2024-06-04T08:29:20.148636+01:00,,,,,,
01HZH2M4WD0S3FT8QJ88SDT4QT,I am not currently active on dating apps but was in the past.,2024-06-04T08:33:46.81399+01:00,dtfyvubinjmkl,2024-06-04T08:32:56.186257+01:00,"[""Hinge"",""Tinder""]",2024-06-04T08:33:46.815393+01:00,My character did not have this preference,2024-06-04T08:32:56.183557+01:00,,,My character did not have this preference,2024-06-04T08:32:56.177849+01:00,My character did not have this preference,2024-06-04T08:32:56.181724+01:00,My character did not have this preference,2024-06-04T08:32:56.178931+01:00,My character did not have this preference,2024-06-04T08:32:56.178205+01:00,My character did not have this preference,2024-06-04T08:32:56.177406+01:00,My character did not have this preference,2024-06-04T08:32:56.184021+01:00,My character did not have this preference,2024-06-04T08:32:56.184291+01:00,My character did not have this preference,2024-06-04T08:32:56.185534+01:00,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:32:39.437843+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Very Important,2024-06-04T08:33:46.818417+01:00,Not Very Important,2024-06-04T08:33:46.817555+01:00,,,Not Important,2024-06-04T08:33:46.818846+01:00,Quite Important,2024-06-04T08:33:46.816406+01:00,Not Very Important,2024-06-04T08:33:46.816961+01:00,Quite Important,2024-06-04T08:33:46.820413+01:00,Quite Important,2024-06-04T08:33:46.822277+01:00,Not Very Important,2024-06-04T08:33:46.814387+01:00,Not Very Important,2024-06-04T08:33:46.819423+01:00,Not Very Important,2024-06-04T08:33:46.820987+01:00,Not Very Important,2024-06-04T08:33:46.821899+01:00,Very Important,2024-06-04T08:33:46.814854+01:00,Quite Important,2024-06-04T08:33:46.817171+01:00,Not Very Important,2024-06-04T08:33:46.817829+01:00,Quite Important,2024-06-04T08:33:46.815088+01:00,Not Very Important,2024-06-04T08:33:46.818069+01:00,Very Important,2024-06-04T08:33:46.82149+01:00,A few times a week,2024-06-04T08:33:46.814628+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:32:39.437843+01:00,,,,,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:32:39.437843+01:00,,,,,Should maybe use,2024-06-04T08:33:46.827539+01:00,Should maybe use,2024-06-04T08:33:46.825854+01:00,,,Should maybe use,2024-06-04T08:33:46.82802+01:00,Should maybe use,2024-06-04T08:33:46.824723+01:00,Should maybe use,2024-06-04T08:33:46.825053+01:00,Should maybe use,2024-06-04T08:33:46.828552+01:00,Should maybe use,2024-06-04T08:33:46.831484+01:00,Should maybe use,2024-06-04T08:33:46.824321+01:00,Should maybe use,2024-06-04T08:33:46.827744+01:00,Should maybe use,2024-06-04T08:33:46.828328+01:00,Should maybe use,2024-06-04T08:33:46.831123+01:00,Should maybe use,2024-06-04T08:33:46.822797+01:00,Should maybe use,2024-06-04T08:33:46.825538+01:00,Should maybe use,2024-06-04T08:33:46.825319+01:00,Should maybe not use,2024-06-04T08:33:46.823243+01:00,Should maybe use,2024-06-04T08:33:46.826832+01:00,Should maybe use,2024-06-04T08:33:46.829303+01:00,Prefer not to Answer,2024-06-04T08:32:56.185285+01:00,All/most recommendations were very good,2024-06-04T08:32:56.186518+01:00,01HZH1NMBF52AASBNN7WMMNXGA,2024-06-04T08:32:39.437843+01:00,,,,,,,,,,,,,,,,,,,,,,,,,Focused on suggesting matches closely aligned with your character’s established preferences,2024-06-04T08:32:56.184575+01:00
01HZMTANAAGBR5YJEFQ45XDCH1,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T19:24:37.706901+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2024-06-05T19:24:40.266119+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T19:24:37.706901+01:00,23,2024-06-05T19:24:40.265358+01:00,1,2024-06-05T19:24:37.714175+01:00,01HZMQQT6V2YP9J6YX4G3H07WD,2024-06-05T19:24:37.706901+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZMQQYFWPZ3YC2ARN1JG5G84,2024-06-05T19:24:37.706901+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZN3BEKWK0463FY8CWZSB9WD,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T22:02:20.796691+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,2024-06-05T22:02:22.807072+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T22:02:20.796691+01:00,16,2024-06-05T22:02:22.805834+01:00,1,2024-06-05T22:02:20.801869+01:00,01HZN34YGQJVW39ZPXPZ8PDNN2,2024-06-05T22:02:20.796691+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZN350MDMA1PDNMW9DP2CBJ2,2024-06-05T22:02:20.796691+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZSJ6DFRA0V3KVJQ37MYMC07,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:38:42.168239+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2024-06-07T15:38:44.329846+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:38:42.168239+01:00,105,2024-06-07T15:38:44.32408+01:00,1,2024-06-07T15:38:42.184806+01:00,01HZSJ1WEHPHDXZQPSADGXT4GG,2024-06-07T15:38:42.168239+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZSJ1Z6J4HT0HA90PJQ76CT1,2024-06-07T15:38:42.168239+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,
01HZH2K0PFEW3DCDBS60ZBGG5Y,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:32:02.38328+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,2024-06-04T08:32:09.116632+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:32:02.38328+01:00,197,2024-06-04T08:32:09.116226+01:00,1,2024-06-04T08:32:02.387615+01:00,01HZH1NHEM4QGJ1HNF0H4YW4VD,2024-06-04T08:32:02.38328+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZH1NMBD2Z5JT5QSSAMKPKH4,2024-06-04T08:32:02.38328+01:00,,,,,,,,,,,,,,,,,,,,,somewhat,2024-06-04T08:32:09.114902+01:00,tooLittle,2024-06-04T08:32:09.115328+01:00,,
01HZKXFY5W24SVZA288RAHNPQW,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T11:00:41.916742+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,2024-06-05T11:00:52.795026+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T11:00:41.916742+01:00,199,2024-06-05T11:00:52.795766+01:00,1,2024-06-05T11:00:41.922353+01:00,01HZKWZB7AKPEG0KMD98369600,2024-06-05T11:00:41.916742+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01HZKWZEJVJBNZB478VESZ2KKJ,2024-06-05T11:00:41.916742+01:00,,,,,,,,,,,,,,,,,,,,,worse,2024-06-05T11:00:52.7927+01:00,goodAmount,2024-06-05T11:00:52.794365+01:00,,
