id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01HZMQQYFV2PAF148PZWF1J4RC,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T18:39:27.355491+01:00,3000,2024-06-05T18:39:27.355491+01:00,true,2024-06-05T19:24:32.493018+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T18:39:27.355491+01:00,43,2024-06-05T18:39:27.355491+01:00,Round 43,2024-06-05T18:39:27.355491+01:00,1,2024-06-05T18:39:27.619489+01:00,true,2024-06-05T19:24:30.249447+01:00
01HZMWMSD66TFAGGTRTVA78WV1,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:05:06.726576+01:00,3000,2024-06-05T20:05:06.726576+01:00,true,2024-06-05T20:20:38.964819+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:05:06.726576+01:00,35,2024-06-05T20:05:06.726576+01:00,Round 35,2024-06-05T20:05:06.726576+01:00,1,2024-06-05T20:05:06.943504+01:00,true,2024-06-05T20:20:35.138956+01:00
01HZSJTMBQ08DVBYT2FHB2547M,01HZSJTAPJW1A09GW14C8HDH3G,2024-06-07T15:49:44.567506+01:00,3000,2024-06-07T15:49:44.567506+01:00,true,2024-06-07T15:52:15.350145+01:00,01HZSJTAQSG36J436YAM13M893,2024-06-07T15:49:44.567506+01:00,16,2024-06-07T15:49:44.567506+01:00,Round 16,2024-06-07T15:49:44.567506+01:00,1,2024-06-07T15:49:45.078904+01:00,true,2024-06-07T15:52:13.515754+01:00
01HZSM3C7RGHEV4J5DW90SZMXC,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:11:59.73652+01:00,3000,2024-06-07T16:11:59.73652+01:00,true,2024-06-07T16:13:41.279102+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:11:59.73652+01:00,16,2024-06-07T16:11:59.73652+01:00,Round 16,2024-06-07T16:11:59.73652+01:00,1,2024-06-07T16:12:00.254728+01:00,true,2024-06-07T16:13:37.619804+01:00
01HZHD2T2K7ZW3SKE654QQN2N9,01HZHCJTZ02E2HB1TF67XQZQEB,2024-06-04T11:35:25.651177+01:00,3000,2024-06-04T11:35:25.651177+01:00,false,2024-06-04T11:35:25.651177+01:00,01HZHCJTZAKYGS2K0FNHA9EKRR,2024-06-04T11:35:25.651177+01:00,32,2024-06-04T11:35:25.651177+01:00,Round 32,2024-06-04T11:35:25.651177+01:00,1,2024-06-04T11:35:25.842156+01:00,false,2024-06-04T11:35:25.651177+01:00
01HZKWXE0F0DCPZPS5PAVZ5R17,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.535481+01:00,3000,2024-06-05T10:50:35.535481+01:00,false,2024-06-05T10:50:35.535481+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.535481+01:00,5,2024-06-05T10:50:35.535481+01:00,Round 5,2024-06-05T10:50:35.535481+01:00,1,2024-06-05T10:50:35.612067+01:00,false,2024-06-05T10:50:35.535481+01:00
01HZKWZEK49CN5YCC8F1M2VC7E,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.668723+01:00,3000,2024-06-05T10:51:41.668723+01:00,true,2024-06-05T11:08:24.053323+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.668723+01:00,47,2024-06-05T10:51:41.668723+01:00,Round 47,2024-06-05T10:51:41.668723+01:00,1,2024-06-05T10:51:41.933769+01:00,true,2024-06-05T11:03:05.240429+01:00
01HZFFZ8D8DVTC976VFW5FS0YR,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.12068+01:00,3000,2024-06-03T17:47:26.12068+01:00,true,2024-06-03T17:51:46.21174+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.12068+01:00,35,2024-06-03T17:47:26.12068+01:00,Round 35,2024-06-03T17:47:26.12068+01:00,1,2024-06-03T17:47:26.355621+01:00,true,2024-06-03T17:51:43.632542+01:00
01HZFFZ8D1KN25625JX0MJ9MHG,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.113052+01:00,3000,2024-06-03T17:47:26.113052+01:00,true,2024-06-03T17:49:40.648306+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.113052+01:00,9,2024-06-03T17:47:26.113052+01:00,Round 9,2024-06-03T17:47:26.113052+01:00,1,2024-06-03T17:47:26.212936+01:00,true,2024-06-03T17:49:37.753735+01:00
01HZSH65CQ8PNKS36KPJQZN8KZ,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.30386+01:00,3000,2024-06-07T15:21:05.30386+01:00,true,2024-06-07T15:24:52.458538+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.30386+01:00,28,2024-06-07T15:21:05.30386+01:00,Round 28,2024-06-07T15:21:05.30386+01:00,1,2024-06-07T15:21:05.809743+01:00,true,2024-06-07T15:24:50.765323+01:00
01HZKWXE0T97K6TDSNVX4K8MQ5,01HZKWX72H0EBBF5KPKPEE8638,2024-06-05T10:50:35.547001+01:00,3000,2024-06-05T10:50:35.547001+01:00,false,2024-06-05T10:50:35.547001+01:00,01HZKWX72Y12EXS3KRPV2MP4TQ,2024-06-05T10:50:35.547001+01:00,30,2024-06-05T10:50:35.547001+01:00,Round 30,2024-06-05T10:50:35.547001+01:00,1,2024-06-05T10:50:35.72766+01:00,false,2024-06-05T10:50:35.547001+01:00
01HZN00GPQ56AGYYT5SEYB2NQH,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.759806+01:00,3000,2024-06-05T21:03:56.759806+01:00,true,2024-06-05T21:35:54.6081+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.759806+01:00,19,2024-06-05T21:03:56.759806+01:00,Round 19,2024-06-05T21:03:56.759806+01:00,1,2024-06-05T21:03:56.933037+01:00,true,2024-06-05T21:35:52.783857+01:00
01HZN350MFBSDF8F8JAJA7WABH,01HZN32ABZ0GWY5J96DED1P3QC,2024-06-05T21:58:49.871571+01:00,3000,2024-06-05T21:58:49.871571+01:00,true,2024-06-05T22:02:10.760103+01:00,01HZN32ACHFC97P7HVXVAA0JRC,2024-06-05T21:58:49.871571+01:00,10,2024-06-05T21:58:49.871571+01:00,Round 10,2024-06-05T21:58:49.871571+01:00,1,2024-06-05T21:58:49.984309+01:00,true,2024-06-05T22:02:05.095394+01:00
01HZSCT53BGT86JDE8RPV99SS3,01HZSCSZ1N9Y1SSTM9A1T1218D,2024-06-07T14:04:37.483696+01:00,3000,2024-06-07T14:04:37.483696+01:00,false,2024-06-07T14:04:37.483696+01:00,01HZSCSZ22KKHX4E09XHK620VB,2024-06-07T14:04:37.483696+01:00,16,2024-06-07T14:04:37.483696+01:00,Round 16,2024-06-07T14:04:37.483696+01:00,1,2024-06-07T14:04:37.629145+01:00,false,2024-06-07T14:04:37.483696+01:00
01HZYFEWM044MNE2XANWA05K1E,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.240725+01:00,3000,2024-06-09T13:27:06.240725+01:00,true,2024-06-09T13:30:08.635414+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.240725+01:00,25,2024-06-09T13:27:06.240725+01:00,Round 25,2024-06-09T13:27:06.240725+01:00,1,2024-06-09T13:27:06.514815+01:00,true,2024-06-09T13:30:06.644307+01:00
01HZHCPG911M75GQ1E4719X605,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.401919+01:00,3000,2024-06-04T11:28:42.401919+01:00,false,2024-06-04T11:28:42.401919+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.401919+01:00,19,2024-06-04T11:28:42.401919+01:00,Round 19,2024-06-04T11:28:42.401919+01:00,1,2024-06-04T11:28:42.531736+01:00,false,2024-06-04T11:28:42.401919+01:00
01HZYFBE2M8DGV143YCB0SVY4J,01HZYFAS2XKE18VZ2A5KY7B189,2024-06-09T13:25:13.044762+01:00,3000,2024-06-09T13:25:13.044762+01:00,false,2024-06-09T13:25:13.044762+01:00,01HZYFAS3B49W56082E8FY3SX3,2024-06-09T13:25:13.044762+01:00,27,2024-06-09T13:25:13.044762+01:00,Round 27,2024-06-09T13:25:13.044762+01:00,1,2024-06-09T13:25:13.297754+01:00,false,2024-06-09T13:25:13.044762+01:00
01HZSJ1Z4TQY94G9MF75KACTGM,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:16.410126+01:00,3000,2024-06-07T15:36:16.410126+01:00,true,2024-06-07T15:37:47.753599+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:16.410126+01:00,18,2024-06-07T15:36:16.410126+01:00,Round 18,2024-06-07T15:36:16.410126+01:00,1,2024-06-07T15:36:16.874064+01:00,true,2024-06-07T15:37:39.10233+01:00
01J01EHY62ZZ0HW4S1NA96SP5E,01J01EHP1TE6CP5ZNNAD6C8FWM,2024-06-10T17:09:00.866748+01:00,3000,2024-06-10T17:09:00.866748+01:00,false,2024-06-10T17:09:00.866748+01:00,01J01EHP2EYBEMPXJG31YPDQK4,2024-06-10T17:09:00.866748+01:00,37,2024-06-10T17:09:00.866748+01:00,Round 37,2024-06-10T17:09:00.866748+01:00,1,2024-06-10T17:09:01.18837+01:00,false,2024-06-10T17:09:00.866748+01:00
01HZYT64C7Y53VAR2MHSZTTM8B,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.607674+01:00,3000,2024-06-09T16:34:33.607674+01:00,true,2024-06-09T16:35:04.57877+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.607674+01:00,3,2024-06-09T16:34:33.607674+01:00,Round 3,2024-06-09T16:34:33.607674+01:00,1,2024-06-09T16:34:33.821938+01:00,true,2024-06-09T16:35:02.626418+01:00
01HZMQQYFGYFX0K5ZZD2F3GP42,01HZMQQ6FSDQCJC3B3BNPPRAGQ,2024-06-05T18:39:27.344905+01:00,3000,2024-06-05T18:39:27.344905+01:00,true,2024-06-05T19:20:53.457368+01:00,01HZMQQ6G8AM0M24Z3GMZTW51T,2024-06-05T18:39:27.344905+01:00,16,2024-06-05T18:39:27.344905+01:00,Round 16,2024-06-05T18:39:27.344905+01:00,1,2024-06-05T18:39:27.472415+01:00,true,2024-06-05T19:20:50.878759+01:00
01HZMWMSCHMDJBD3G98QKJ4220,01HZMWBSTKCF4358NMQNRWJ72G,2024-06-05T20:05:06.705204+01:00,3000,2024-06-05T20:05:06.705204+01:00,true,2024-06-05T20:12:30.842916+01:00,01HZMWBSV30XRF82ZM7CVVERGT,2024-06-05T20:05:06.705204+01:00,2,2024-06-05T20:05:06.705204+01:00,Round 2,2024-06-05T20:05:06.705204+01:00,1,2024-06-05T20:05:06.763259+01:00,true,2024-06-05T20:08:33.844182+01:00
01HZHDJE31QNAHVQG2N49PX34W,01HZHDH5HC2Y07710VWBHB3GPD,2024-06-04T11:43:57.665537+01:00,3000,2024-06-04T11:43:57.665537+01:00,true,2024-06-04T11:50:34.837495+01:00,01HZHDH5HQ5NPNCVSGWRZ5TM5T,2024-06-04T11:43:57.665537+01:00,21,2024-06-04T11:43:57.665537+01:00,Round 21,2024-06-04T11:43:57.665537+01:00,1,2024-06-04T11:43:57.948504+01:00,true,2024-06-04T11:50:31.043948+01:00
01HZYFEWN1DAF5QCRBKZN6J9T7,01HZYFDTT3D83F64EZV1WVJXF0,2024-06-09T13:27:06.273578+01:00,3000,2024-06-09T13:27:06.273578+01:00,false,2024-06-09T13:27:06.273578+01:00,01HZYFDTTNMSZSFAQBZWDH130V,2024-06-09T13:27:06.273578+01:00,45,2024-06-09T13:27:06.273578+01:00,Round 45,2024-06-09T13:27:06.273578+01:00,1,2024-06-09T13:27:06.682467+01:00,false,2024-06-09T13:27:06.273578+01:00
01HZYSF0HR9C8BXSSJS811K5VZ,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:56.02469+01:00,3000,2024-06-09T16:21:56.02469+01:00,true,2024-06-09T16:26:23.99696+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:56.02469+01:00,25,2024-06-09T16:21:56.02469+01:00,Round 25,2024-06-09T16:21:56.02469+01:00,1,2024-06-09T16:21:56.368556+01:00,true,2024-06-09T16:26:21.812055+01:00
01HZHCPG9A1DSBC48SDPY7E9K5,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.410768+01:00,3000,2024-06-04T11:28:42.410768+01:00,false,2024-06-04T11:28:42.410768+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.410768+01:00,36,2024-06-04T11:28:42.410768+01:00,Round 36,2024-06-04T11:28:42.410768+01:00,1,2024-06-04T11:28:42.610089+01:00,false,2024-06-04T11:28:42.410768+01:00
01HZYT64E68839ZJTP22XJ18QA,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.670991+01:00,3000,2024-06-09T16:34:33.670991+01:00,true,2024-06-09T16:35:49.605086+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.670991+01:00,23,2024-06-09T16:34:33.670991+01:00,Round 23,2024-06-09T16:34:33.670991+01:00,1,2024-06-09T16:34:34.097294+01:00,true,2024-06-09T16:35:48.037127+01:00
01HZHCPG8WKRPSV7EHCEYB62MW,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.396211+01:00,3000,2024-06-04T11:28:42.396211+01:00,false,2024-06-04T11:28:42.396211+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.396211+01:00,14,2024-06-04T11:28:42.396211+01:00,Round 14,2024-06-04T11:28:42.396211+01:00,1,2024-06-04T11:28:42.506223+01:00,false,2024-06-04T11:28:42.396211+01:00
01HZKWZEJSWGWZ2SA99VJNEG1M,01HZKWZ2N1HQM73CXRWXVV180Z,2024-06-05T10:51:41.657141+01:00,3000,2024-06-05T10:51:41.657141+01:00,true,2024-06-05T11:02:11.921812+01:00,01HZKWZ2NBSYA83F7NBETADF40,2024-06-05T10:51:41.657141+01:00,32,2024-06-05T10:51:41.657141+01:00,Round 32,2024-06-05T10:51:41.657141+01:00,1,2024-06-05T10:51:41.861594+01:00,true,2024-06-05T11:01:45.082182+01:00
01HZMYB1EN1BDNF1625KNV9JD6,01HZMYAPFS4WP2868YQ6KAPA92,2024-06-05T20:34:44.437563+01:00,3000,2024-06-05T20:34:44.437563+01:00,true,2024-06-05T20:52:01.567787+01:00,01HZMYAPG5N42EK8SQF2MNGAYT,2024-06-05T20:34:44.437563+01:00,22,2024-06-05T20:34:44.437563+01:00,Round 22,2024-06-05T20:34:44.437563+01:00,1,2024-06-05T20:34:44.611875+01:00,true,2024-06-05T20:51:58.925695+01:00
01HZSH65DQZX1YACV130978K8P,01HZSH5TN747MRNQBYWKCAMNQH,2024-06-07T15:21:05.335171+01:00,3000,2024-06-07T15:21:05.335171+01:00,true,2024-06-07T15:31:35.937344+01:00,01HZSH5TPHX4XFJHM59FC8JH7H,2024-06-07T15:21:05.335171+01:00,39,2024-06-07T15:21:05.335171+01:00,Round 39,2024-06-07T15:21:05.335171+01:00,1,2024-06-07T15:21:05.939388+01:00,true,2024-06-07T15:31:33.980555+01:00
01HZSJ1Z7RD7HV3A1TT7RCP6FA,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:16.504929+01:00,3000,2024-06-07T15:36:16.504929+01:00,true,2024-06-07T15:49:18.033182+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:16.504929+01:00,43,2024-06-07T15:36:16.504929+01:00,Round 43,2024-06-07T15:36:16.504929+01:00,1,2024-06-07T15:36:17.257195+01:00,true,2024-06-07T15:49:16.577222+01:00
01HZSM3C8ZPSKYYV8ZTZF9XP5A,01HZSM33EY2XCHP3KBV9QTK0YY,2024-06-07T16:11:59.775651+01:00,3000,2024-06-07T16:11:59.775651+01:00,true,2024-06-07T16:14:44.563874+01:00,01HZSM33G3XR867PD9RPHE0PZR,2024-06-07T16:11:59.775651+01:00,24,2024-06-07T16:11:59.775651+01:00,Round 24,2024-06-07T16:11:59.775651+01:00,1,2024-06-07T16:12:00.39323+01:00,true,2024-06-07T16:14:35.854103+01:00
01HZSMQDKKPTD2AT9Z8HH6YP6P,01HZSMQ42BM6GQDX10VVJH7SYR,2024-06-07T16:22:56.499341+01:00,3000,2024-06-07T16:22:56.499341+01:00,false,2024-06-07T16:22:56.499341+01:00,01HZSMQ43HJZ142P88TJQ91K1P,2024-06-07T16:22:56.499341+01:00,34,2024-06-07T16:22:56.499341+01:00,Round 34,2024-06-07T16:22:56.499341+01:00,1,2024-06-07T16:22:57.341065+01:00,false,2024-06-07T16:22:56.499341+01:00
01HZYT64F5XAW6GTBCZ15BTBTE,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.701557+01:00,3000,2024-06-09T16:34:33.701557+01:00,true,2024-06-09T16:36:18.741085+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.701557+01:00,33,2024-06-09T16:34:33.701557+01:00,Round 33,2024-06-09T16:34:33.701557+01:00,1,2024-06-09T16:34:34.258986+01:00,true,2024-06-09T16:36:16.897064+01:00
01HZHD2T26QB1YVD7MF8E98HKY,01HZHCJTZ02E2HB1TF67XQZQEB,2024-06-04T11:35:25.638948+01:00,3000,2024-06-04T11:35:25.638948+01:00,false,2024-06-04T11:35:25.638948+01:00,01HZHCJTZAKYGS2K0FNHA9EKRR,2024-06-04T11:35:25.638948+01:00,17,2024-06-04T11:35:25.638948+01:00,Round 17,2024-06-04T11:35:25.638948+01:00,1,2024-06-04T11:35:25.767965+01:00,false,2024-06-04T11:35:25.638948+01:00
01HZYSXY17YBY3BGXT1304S4VB,01HZYSXPSZ5A7F9H696B6J3PE0,2024-06-09T16:30:04.967187+01:00,3000,2024-06-09T16:30:04.967187+01:00,true,2024-06-09T16:31:19.011433+01:00,01HZYSXPTR5VQZ8NCNJ1VASSZY,2024-06-09T16:30:04.967187+01:00,26,2024-06-09T16:30:04.967187+01:00,Round 26,2024-06-09T16:30:04.967187+01:00,1,2024-06-09T16:30:05.421089+01:00,true,2024-06-09T16:31:17.557133+01:00
01HZSFXJ3JM83A1ZJA8G8G8B7G,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.834557+01:00,3000,2024-06-07T14:58:54.834557+01:00,true,2024-06-07T14:59:51.54089+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.834557+01:00,17,2024-06-07T14:58:54.834557+01:00,Round 17,2024-06-07T14:58:54.834557+01:00,1,2024-06-07T14:58:55.081433+01:00,true,2024-06-07T14:59:50.207442+01:00
01HZHCPG9CANFH097S21XRBDX0,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.412112+01:00,3000,2024-06-04T11:28:42.412112+01:00,false,2024-06-04T11:28:42.412112+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.412112+01:00,41,2024-06-04T11:28:42.412112+01:00,Round 41,2024-06-04T11:28:42.412112+01:00,1,2024-06-04T11:28:42.633925+01:00,false,2024-06-04T11:28:42.412112+01:00
01HZSJ1Z2VAPTRM0HAKB40NE81,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:16.347361+01:00,3000,2024-06-07T15:36:16.347361+01:00,true,2024-06-07T15:36:48.035272+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:16.347361+01:00,3,2024-06-07T15:36:16.347361+01:00,Round 3,2024-06-07T15:36:16.347361+01:00,1,2024-06-07T15:36:16.631965+01:00,true,2024-06-07T15:36:46.290747+01:00
01HZSGTFYYDEJBHNV2NTK6A2SH,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:14:42.910698+01:00,3000,2024-06-07T15:14:42.910698+01:00,true,2024-06-07T15:15:33.057432+01:00,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:14:42.910698+01:00,10,2024-06-07T15:14:42.910698+01:00,Round 10,2024-06-07T15:14:42.910698+01:00,1,2024-06-07T15:14:43.167614+01:00,true,2024-06-07T15:15:27.690463+01:00
01HZH1NMBB2YHY62BMN8WBTRRN,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:15:59.467962+01:00,3000,2024-06-04T08:15:59.467962+01:00,true,2024-06-04T08:31:43.603724+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:15:59.467962+01:00,32,2024-06-04T08:15:59.467962+01:00,Round 32,2024-06-04T08:15:59.467962+01:00,1,2024-06-04T08:15:59.659562+01:00,true,2024-06-04T08:31:32.696349+01:00
01HZSEVYQ8DE0NTXZ8PNY7KX8J,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:40:33.641011+01:00,3000,2024-06-07T14:40:33.641011+01:00,false,2024-06-07T14:40:33.641011+01:00,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:40:33.641011+01:00,50,2024-06-07T14:40:33.641011+01:00,Round 50,2024-06-07T14:40:33.641011+01:00,1,2024-06-07T14:40:33.99124+01:00,false,2024-06-07T14:40:33.641011+01:00
01HZSJ1Z6J4HT0HA90PJQ76CT1,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:16.466937+01:00,3000,2024-06-07T15:36:16.466937+01:00,true,2024-06-07T15:38:44.369039+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:16.466937+01:00,34,2024-06-07T15:36:16.466937+01:00,Round 34,2024-06-07T15:36:16.466937+01:00,1,2024-06-07T15:36:17.100045+01:00,true,2024-06-07T15:38:42.15699+01:00
01HZH1NMAHZ1W7XP7K99BGZQT7,01HZH1KRR0J1XS5AZ53TMM3VEA,2024-06-04T08:15:59.441429+01:00,3000,2024-06-04T08:15:59.441429+01:00,true,2024-06-04T08:30:15.056683+01:00,01HZH1KRRJREHB0RVRS5TRPKQN,2024-06-04T08:15:59.441429+01:00,19,2024-06-04T08:15:59.441429+01:00,Round 19,2024-06-04T08:15:59.441429+01:00,1,2024-06-04T08:15:59.598963+01:00,true,2024-06-04T08:30:12.39698+01:00
01HZSFXJ4030KJ41JHSHK2F9JB,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.848708+01:00,3000,2024-06-07T14:58:54.848708+01:00,true,2024-06-07T15:00:11.240502+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.848708+01:00,25,2024-06-07T14:58:54.848708+01:00,Round 25,2024-06-07T14:58:54.848708+01:00,1,2024-06-07T14:58:55.155502+01:00,true,2024-06-07T15:00:09.388861+01:00
01HZSFXJ42J5XJG16M3YAFN2NT,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.850559+01:00,3000,2024-06-07T14:58:54.850559+01:00,true,2024-06-07T15:00:12.757303+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.850559+01:00,26,2024-06-07T14:58:54.850559+01:00,Round 26,2024-06-07T14:58:54.850559+01:00,1,2024-06-07T14:58:55.163824+01:00,true,2024-06-07T15:00:11.252891+01:00
01HZSGTG0WHN7XVP81GXC7E9NW,01HZSGT7QNTFC0VX4G50G6AAAC,2024-06-07T15:14:42.972786+01:00,3000,2024-06-07T15:14:42.972786+01:00,true,2024-06-07T15:16:29.913132+01:00,01HZSGT7RC0HKT1MN5HQC4EGMK,2024-06-07T15:14:42.972786+01:00,32,2024-06-07T15:14:42.972786+01:00,Round 32,2024-06-07T15:14:42.972786+01:00,1,2024-06-07T15:14:43.420566+01:00,true,2024-06-07T15:16:23.239477+01:00
01HZSJ1Z4E9ZN0P3R6GZYNCA60,01HZSJ1KX9KV3BX2EY6VQEAB6J,2024-06-07T15:36:16.398557+01:00,3000,2024-06-07T15:36:16.398557+01:00,true,2024-06-07T15:37:33.004982+01:00,01HZSJ1KY2QFPSG8X4JF0RDPFR,2024-06-07T15:36:16.398557+01:00,15,2024-06-07T15:36:16.398557+01:00,Round 15,2024-06-07T15:36:16.398557+01:00,1,2024-06-07T15:36:16.833059+01:00,true,2024-06-07T15:37:30.919462+01:00
01HZN00GQYTZASX81C3JHT6QCQ,01HZN0050VDBNNEXHRP0AQ08YS,2024-06-05T21:03:56.798725+01:00,3000,2024-06-05T21:03:56.798725+01:00,false,2024-06-05T21:03:56.798725+01:00,01HZN0051C9YE3SMGZ7PTMNH0N,2024-06-05T21:03:56.798725+01:00,49,2024-06-05T21:03:56.798725+01:00,Round 49,2024-06-05T21:03:56.798725+01:00,1,2024-06-05T21:03:57.108935+01:00,false,2024-06-05T21:03:56.798725+01:00
01HZYSF0H5C5CZB284FYMGBGVA,01HZYSEPKPD3GHHF7052QZ66K2,2024-06-09T16:21:56.005527+01:00,3000,2024-06-09T16:21:56.005527+01:00,true,2024-06-09T16:26:02.492435+01:00,01HZYSEPM7WXD6S54YQBH7E31G,2024-06-09T16:21:56.005527+01:00,17,2024-06-09T16:21:56.005527+01:00,Round 17,2024-06-09T16:21:56.005527+01:00,1,2024-06-09T16:21:56.28874+01:00,true,2024-06-09T16:25:20.845008+01:00
01HZSFXJ2QDY63D2VYGHAM7D59,01HZSFX98P79BHJFX9NNV6H575,2024-06-07T14:58:54.807905+01:00,3000,2024-06-07T14:58:54.807905+01:00,true,2024-06-07T14:59:19.331789+01:00,01HZSFX9981ZDSPX9T9XWA51S5,2024-06-07T14:58:54.807905+01:00,3,2024-06-07T14:58:54.807905+01:00,Round 3,2024-06-07T14:58:54.807905+01:00,1,2024-06-07T14:58:54.943816+01:00,true,2024-06-07T14:59:17.649336+01:00
01HZYT64DT3DJ6KZSJXR19J6NN,01HZYT5W3A314BVC54WW1DC6N1,2024-06-09T16:34:33.658481+01:00,3000,2024-06-09T16:34:33.658481+01:00,true,2024-06-09T16:35:39.523263+01:00,01HZYT5W423K84NZ2FPVZZ9AQ5,2024-06-09T16:34:33.658481+01:00,19,2024-06-09T16:34:33.658481+01:00,Round 19,2024-06-09T16:34:33.658481+01:00,1,2024-06-09T16:34:34.036315+01:00,true,2024-06-09T16:35:38.018258+01:00
01HZHCPG92XQRZ6M94SZD96CR3,01HZHCJP1MENGDSFT8ZG4AQFNY,2024-06-04T11:28:42.402677+01:00,3000,2024-06-04T11:28:42.402677+01:00,false,2024-06-04T11:28:42.402677+01:00,01HZHCJP21JVY94168DC87KCRP,2024-06-04T11:28:42.402677+01:00,26,2024-06-04T11:28:42.402677+01:00,Round 26,2024-06-04T11:28:42.402677+01:00,1,2024-06-04T11:28:42.564211+01:00,false,2024-06-04T11:28:42.402677+01:00
01HZSEVYP1XWGW9RDTHB7ZCJZR,01HZSEVNF9BB7BB6AT3R7V1RPB,2024-06-07T14:40:33.601217+01:00,3000,2024-06-07T14:40:33.601217+01:00,true,2024-06-07T14:41:37.074821+01:00,01HZSEVNFPZ7DNF34SY5G0EKE6,2024-06-07T14:40:33.601217+01:00,17,2024-06-07T14:40:33.601217+01:00,Round 17,2024-06-07T14:40:33.601217+01:00,1,2024-06-07T14:40:33.778068+01:00,true,2024-06-07T14:41:35.520006+01:00
